Card                            Price StdDev Average  High    Low   Change Raw N
----                            ----- ------ ------- ------- ------ ------ -----
Seismic Assault (EX),            2.08,  1.09,   2.08,   3.45,   0.99,  0.08,   6
Seismic Mage,                    0.37,  0.12,   0.37,   0.49,   0.25,  0.00,   2
Seismic Shudder,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Seismic Spike,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Seismic Strike,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Seizan, Perverter of Truth,      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Seize the Day,                   0.36,  0.15,   0.36,   0.57,   0.25, -0.00,   3
Seize the Soul,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sejiri Refuge,                   0.27,  0.09,   0.27,   0.50,   0.06,  0.02,  23
Sek'Kuar, Deathkeeper,           0.44,  0.32,   0.44,   0.99,   0.25, -0.00,   4
Sekki, Seasons' Guide,           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Selenia, Dark Angel,             2.16,  1.09,   2.16,   2.93,   0.62, -0.00,   3
Selesnya Evangel,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Selesnya Guildmage,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Selesnya Sagittars,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Selesnya Sanctuary,              0.37,  0.00,   0.37,   0.37,   0.37,  0.00,   1
Selesnya Signet,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Selfless Exorcist,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Selkie Hedge-Mage,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sell-Sword Brute,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sen Triplets,                    2.11,  1.37,   2.47,   7.50,   0.99,  0.05,  31
Sengir Autocrat (5th),           1.25,  0.00,   1.25,   1.25,   1.25,  0.00,   1
Sengir Autocrat (6th),           0.97,  0.03,   0.97,   1.00,   0.93, -0.03,   2
Sengir Autocrat (HL),            0.55,  0.34,   0.55,   1.00,   0.25,  0.00,   5
Sengir Autocrat (TSB),           0.26,  0.03,   0.26,   0.32,   0.25,  0.00,   5
Sengir Bats,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Sengir Nosferatu,                0.19,  0.10,   0.19,   0.25,   0.01,  0.00,   4
Sengir Vampire (10th),           0.73,  2.82,   1.30,   1.38,   0.01,  0.04,  25
Sengir Vampire (4th),            0.46,  0.62,   0.69,   1.93,   0.06, -0.00,  13
Sengir Vampire (9th),            1.44,  0.01,   1.44,   1.45,   1.43,  1.29,   2
Sengir Vampire (A),             17.99,  1.78,  17.74,  19.99,  15.00,  0.00,   4
Sengir Vampire (B),              9.66,  5.59,  11.85,  25.00,   7.50, -0.44,   7
Sengir Vampire (BD),             0.81,  0.00,   0.81,   0.81,   0.81,  0.00,   1
Sengir Vampire (RV),             0.70,  0.63,   0.87,   1.93,   0.06,  0.05,  14
Sengir Vampire (TOR),            1.70,  0.02,   1.70,   1.72,   1.68,  0.00,   2
Sengir Vampire (U),              2.00,  0.00,   2.00,   2.00,   2.00,  0.00,   1
Sensation Gorger,                0.30,  0.09,   0.30,   0.50,   0.25, -0.00,   7
Sensei Golden-Tail,              0.33,  0.09,   0.33,   0.42,   0.25,  0.00,   2
Sensei's Divining Top,           4.33,  5.37,   5.34,   5.62,   2.75, -0.14,  29
Sentinel,                        0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Sentinel (LE),                   0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Sentinels of Glen Elendra,       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sentry Oak,                      0.50,  0.00,   0.50,   0.50,   0.49, -0.00,   2
Seraph,                          3.14,  1.33,   2.38,   3.25,   0.08,  1.60,   4
Seraph (IA),                     0.78,  0.65,   0.92,   1.93,   0.10,  0.15,   8
Serendib Djinn,                 17.96,  3.76,  17.97,  24.50,  11.50, -0.00,   7
Serendib Efreet (AN),           22.05,  8.41,  24.27,  35.50,  15.25,  0.00,   3
Serendib Efreet (RV),            2.02,  9.13,   5.31,  29.99,   0.49,  0.35,  17
Serendib Sorcerer,               0.35,  0.12,   0.35,   0.49,   0.25, -0.00,   5
Serene Heart,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serene Offering,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serene Sunset,                   0.08,  0.00,   0.08,   0.08,   0.08,  0.00,   1
Serenity,                        2.93,  0.00,   2.93,   2.93,   2.92,  2.43,   2
Serenity (WL),                   1.96,  0.68,   1.96,   2.45,   1.00,  0.00,   3
Serpent Assassin,                0.06,  0.00,   0.06,   0.06,   0.06, -0.46,   1
Serpent Generator (5th),         0.53,  0.30,   0.53,   0.79,   0.12,  0.10,   3
Serpent Generator (CH),          0.54,  0.37,   0.54,   1.00,   0.06,  0.29,   5
Serpent Generator (LE),          1.50,  0.00,   1.50,   1.50,   1.50,  0.00,   1
Serpent Generator (MED),         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serpent Skin,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serpent Warrior (7th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serpent Warrior (8th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serpent Warrior (9th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serpent Warrior (ST),            0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   1
Serpent of the Endless Sea,      0.56,  0.00,   0.56,   0.56,   0.56,  0.00,   1
Serpentine Basilisk,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serpentine Kavu,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Serra Advocate (7th),            0.13,  0.12,   0.13,   0.25,   0.01,  0.00,   2
Serra Advocate (UD),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serra Angel (10th),              1.15,  1.25,   1.15,   2.93,   0.25,  0.88,   6
Serra Angel (4th),               0.48,  0.92,   0.91,   2.49,   0.06,  0.00,  14
Serra Angel (7th),               3.44,  0.01,   3.44,   3.45,   3.43,  2.45,   2
Serra Angel (8th),               1.48,  1.23,   1.48,   2.72,   0.25,  1.23,   4
Serra Angel (9th),               0.92,  1.18,   0.92,   2.92,   0.06,  0.66,   4
Serra Angel (A),                27.00,  0.00,  27.00,  27.00,  27.00,  0.00,   1
Serra Angel (B),                14.11, 17.82,  18.41,  66.67,   0.25,  0.00,   9
Serra Angel (LTD),               1.25,  0.00,   1.25,   1.25,   1.25,  0.00,   1
Serra Angel (M10),               0.38,  0.59,   0.47,   2.00,   0.06,  0.02,  53
Serra Angel (RV),                0.86,  0.78,   1.10,   2.45,   0.08,  0.16,  16
Serra Angel (U),                 1.38,  0.65,   1.73,   2.75,   0.99,  0.00,   4
Serra Avatar,                    8.14,  4.89,   9.84,  25.00,   4.24, -0.10,  32
Serra Avenger,                   3.70,  1.18,   3.40,   5.00,   0.99, -0.04,  18
Serra Aviary,                    1.44,  0.01,   1.44,   1.45,   1.43,  0.00,   2
Serra Bestiary (5th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serra Bestiary (HL),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serra Inquisitors,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serra Paladin (5th),             0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Serra Paladin (HL),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serra Sphinx,                    0.27,  0.04,   0.27,   0.36,   0.25, -0.00,   6
Serra Zealot,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serra's Blessing (6th),          0.67,  0.42,   0.67,   1.00,   0.07,  0.60,   3
Serra's Blessing (9th),          0.59,  0.29,   0.59,   1.00,   0.34,  0.20,   3
Serra's Blessing (WL),           0.43,  0.38,   0.43,   1.00,   0.06, -0.00,   5
Serra's Boon,                    0.09,  0.00,   0.09,   0.09,   0.09,  0.00,   1
Serra's Embrace (10th),          0.15,  0.00,   0.15,   0.15,   0.15,  0.00,   1
Serra's Embrace (7th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   4
Serra's Embrace (UZ),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serra's Hymn,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Serra's Liturgy,                 0.62,  0.37,   0.62,   0.99,   0.25,  0.00,   2
Serra's Sanctum,                 6.41,  2.02,   6.74,  10.00,   2.12,  0.21,  19
Serrated Arrows (HL),            0.28,  0.04,   0.28,   0.33,   0.25,  0.04,   3
Serrated Arrows (TSB),           0.53,  0.45,   0.53,   1.25,   0.19,  0.00,   7
Serrated Biskelion,              0.21,  0.04,   0.21,   0.25,   0.17,  0.00,   2
Serum Powder,                    0.68,  0.93,   1.06,   2.92,   0.20,  0.00,  10
Serum Tank,                      0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Serum Visions (5DN),             0.12,  0.08,   0.12,   0.20,   0.05,  0.01,   2
Servant of Volrath,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Seshiro the Anointed,            1.48,  0.82,   1.13,   1.93,   0.08,  0.00,   4
Seton's Desire,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Seton's Scout,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Seton, Krosan Protector,         0.74,  0.35,   0.74,   0.99,   0.25,  0.00,   3
Sever Soul (8th),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Severed Legion (10th),           0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Severed Legion (8th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Severed Legion (ONS),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sewer Rats,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sewerdreg,                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sewers of Estark,                1.32,  0.47,   1.32,   1.99,   0.99,  0.00,   3
Sewn-Eye Drake,                  0.38,  0.00,   0.38,   0.38,   0.38,  0.00,   1
Sex Appeal,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shackles,                        0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shade of Trokair,                0.17,  0.00,   0.17,   0.17,   0.17,  0.00,   1
Shade's Breath,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shade's Form,                    0.41,  0.16,   0.41,   0.56,   0.25, -0.00,   2
Shadow Guildmage (MI),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shadow Guildmage (TSB),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shadow Lance,                    0.26,  0.02,   0.26,   0.28,   0.25,  0.00,   2
Shadow Rider,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shadow Rift,                     0.21,  0.04,   0.21,   0.25,   0.17,  0.00,   2
Shadow Sliver,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shadow of Doubt,                 0.33,  0.11,   0.33,   0.56,   0.25,  0.00,  12
Shadowbane,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shadowblood Egg,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shadowblood Ridge,               0.74,  0.58,   0.74,   1.45,   0.10, -0.13,   5
Shadowfeed,                      0.38,  0.00,   0.38,   0.38,   0.38,  0.00,   1
Shadowmage Infiltrator (OD),     3.93,  0.00,   3.93,   3.93,   3.92, -0.00,   2
Shadowmage Infiltrator (TSB),    1.60,  0.69,   1.62,   3.00,   0.50,  0.00,  17
Shadowstorm,                     0.31,  0.00,   0.31,   0.31,   0.31,  0.00,   1
Shah of Naar Isle,               0.74,  0.35,   0.74,   0.99,   0.25,  0.00,   3
Shahrazad,                      32.95,  3.27,  31.88,  35.00,  26.53, -0.00,   6
Shaleskin Bruiser,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shaleskin Plower,                0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Shallow Grave,                   0.79,  1.87,   1.83,   4.93,   0.12,  0.00,   8
Shaman en-Kor,                   1.34,  1.00,   1.34,   3.19,   0.08,  0.17,  15
Shaman's Trance,                 0.19,  0.20,   0.19,   0.50,   0.01,  0.00,   4
Shambling Remains,               0.26,  0.18,   0.26,   0.75,   0.12, -0.00,   9
Shambling Shell,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shambling Strider (IA),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shambling Swarm,                 0.14,  0.08,   0.14,   0.25,   0.06,  0.00,   3
Shanodin Dryads (4th),           0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Shanodin Dryads (5th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shanodin Dryads (6th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shanodin Dryads (7th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shanodin Dryads (A),             0.94,  0.00,   0.94,   0.94,   0.94,  0.00,   1
Shanodin Dryads (B),             0.32,  0.10,   0.32,   0.50,   0.25, -0.00,   5
Shanodin Dryads (RV),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shape Stealer,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shape of the Wiitigo,            0.29,  0.06,   0.29,   0.37,   0.25,  0.00,   3
Shaper Guildmage,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shaper Parasite,                 0.17,  0.00,   0.17,   0.17,   0.17,  0.00,   1
Shapesharer,                     0.28,  0.11,   0.28,   0.49,   0.12, -0.00,  11
Shapeshifter,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shapeshifter (4th),              0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Shapeshifter (AQ),               0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Shapeshifter's Marrow,           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Shard Convergence,               0.15,  0.00,   0.15,   0.15,   0.15,  0.00,   1
Shard Phoenix (9th),             0.65,  0.31,   0.65,   1.00,   0.25,  0.21,   5
Shard Phoenix (ST),              1.05,  0.72,   1.05,   1.93,   0.33, -0.00,   5
Shard Volley,                    0.37,  0.12,   0.37,   0.50,   0.25,  0.00,   4
Sharding Sphinx,                 0.31,  0.11,   0.31,   0.64,   0.22, -0.00,  26
Shared Animosity,                0.29,  0.07,   0.29,   0.43,   0.25, -0.00,   5
Shared Fate,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shared Triumph,                  2.93,  0.91,   2.28,   2.93,   0.99, -0.00,   3
Sharuum the Hegemon,             1.33,  0.56,   1.43,   2.93,   0.49,  0.01,  34
Shatter,                         3.59,  0.00,   3.59,   3.59,   3.59,  1.67,   1
Shatter (4th),                   0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Shatter (5th),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shatter (6th),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shatter (7th),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shatter (8th),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shatter (9th),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shatter (A),                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shatter (B),                     0.60,  0.26,   0.60,   0.99,   0.25,  0.00,   5
Shatter (IA),                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shatter (MRD),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shatter (RV),                    0.24,  0.00,   0.24,   0.24,   0.24, -0.01,   1
Shatter (TE),                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shatter (U),                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shattered Crypt,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shattered Dreams,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shattering Pulse,                0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   1
Shattering Spree,                1.20,  0.55,   1.20,   1.93,   0.49,  0.00,   7
Shatterskull Giant,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shatterstorm (10th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shatterstorm (5th),              0.73,  0.34,   0.73,   1.00,   0.25,  0.48,   3
Shatterstorm (6th),              1.44,  0.01,   1.44,   1.45,   1.43, -0.01,   2
Shatterstorm (AQ),               0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Shatterstorm (RV),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Shauku's Minion,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shauku, Endbringer,              1.04,  0.56,   1.04,   1.45,   0.25,  0.00,   3
Sheep Token,                     0.12,  0.00,   0.12,   0.12,   0.12,  0.00,   1
Shell Skulkin,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shell of the Last Kappa,         0.38,  0.12,   0.38,   0.50,   0.25, -0.00,   2
Shelldock Isle,                  0.38,  0.28,   0.38,   0.99,   0.15, -0.00,   8
Shelter,                         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sheltered Valley,                0.50,  0.01,   0.50,   0.50,   0.49, -0.00,   2
Sheltering Ancient,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sheltering Prayers,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shepherd of Rot,                 0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   1
Shepherd of the Lost,            0.34,  0.08,   0.34,   0.49,   0.25, -0.00,   6
Shield Bearer (5th),             4.66,  0.00,   4.66,   4.66,   4.66,  0.00,   1
Shield Bearer (IA),              0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   3
Shield Dancer,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shield Mate,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shield Sphere (AL),              1.11,  0.73,   1.28,   2.93,   0.25,  0.00,  17
Shield Wall (5th),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shield Wall (7th),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shield Wall (CH),                0.55,  0.00,   0.55,   0.55,   0.55,  0.00,   1
Shield Wall (LE),                0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Shield of Duty and Reason,       0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Shield of Kaldra (DST),          1.99,  5.81,   3.99,  19.99,   0.65, -0.00,   9
Shield of Kaldra (PRE),          3.38,  0.00,   3.38,   3.38,   3.38,  0.00,   1
Shield of the Ages (IA),         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shield of the Oversoul,          0.28,  0.11,   0.28,   0.50,   0.19, -0.01,  16
Shield of the Righteous,         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shielding Plax,                  0.27,  0.02,   0.27,   0.29,   0.25, -0.00,   2
Shieldmage Advocate,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Shieldmage Elder,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shieldmate's Blessing,           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shields of Velis Vel,            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shifting Borders,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shifting Sky (8th),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Shifting Sky (PS),               0.25,  0.01,   0.25,   0.26,   0.25,  0.00,   2
